"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"PDX","Portland, OR","ONP","Newport, OR",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","BOI","Boise, ID",
"PDX","Portland, OR","SBA","Santa Barbara, CA",
"PDX","Portland, OR","FAT","Fresno, CA",
"PDX","Portland, OR","PSP","Palm Springs, CA",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","SAN","San Diego, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","RDM","Bend/Redmond, OR",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","BUR","Burbank, CA",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","TUS","Tucson, AZ",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","BFI","Seattle, WA",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","BOI","Boise, ID",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","GEG","Spokane, WA",
"PDX","Portland, OR","RFD","Rockford, IL",
"PDX","Portland, OR","SNA","Santa Ana, CA",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","MSP","Minneapolis, MN",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","GYY","Gary, IN",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","LAS","Las Vegas, NV",
"PDX","Portland, OR","CVG","Cincinnati, OH",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","ILN","Wilmington, OH",
"PDX","Portland, OR","AFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","ANC","Anchorage, AK",
"PDX","Portland, OR","RIV","Riverside, CA",
"PDX","Portland, OR","TPA","Tampa, FL",
"PDX","Portland, OR","AUS","Austin, TX",
"PDX","Portland, OR","SCK","Stockton, CA",
"PDX","Portland, OR","FAI","Fairbanks, AK",
"PDX","Portland, OR","AFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","LAL","Lakeland, FL",
"PDX","Portland, OR","ONT","Ontario, CA",
"PDX","Portland, OR","SDF","Louisville, KY",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","IAH","Houston, TX",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","IAH","Houston, TX",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","IAH","Houston, TX",
"PDX","Portland, OR","DEN","Denver, CO",
"PDX","Portland, OR","SFO","San Francisco, CA",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","AUS","Austin, TX",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","ORD","Chicago, IL",
"PDX","Portland, OR","CLT","Charlotte, NC",
"PDX","Portland, OR","DFW","Dallas/Fort Worth, TX",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","HNL","Honolulu, HI",
"PDX","Portland, OR","OGG","Kahului, HI",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","MFR","Medford, OR",
"PDX","Portland, OR","RDM","Bend/Redmond, OR",
"PDX","Portland, OR","OTH","North Bend/Coos Bay, OR",
"PDX","Portland, OR","RBG","Roseburg, OR",
"PDX","Portland, OR","LMT","Klamath Falls, OR",
"PDX","Portland, OR","ONP","Newport, OR",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","SLC","Salt Lake City, UT",
"PDX","Portland, OR","OAK","Oakland, CA",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","IND","Indianapolis, IN",
"PDX","Portland, OR","PHX","Phoenix, AZ",
"PDX","Portland, OR","OAK","Oakland, CA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","LAX","Los Angeles, CA",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","OAK","Oakland, CA",
"PDX","Portland, OR","RNO","Reno, NV",
"PDX","Portland, OR","MEM","Memphis, TN",
"PDX","Portland, OR","IND","Indianapolis, IN",
"PDX","Portland, OR","SEA","Seattle, WA",
"PDX","Portland, OR","SEA","Seattle, WA",
"PEC","Pelican, AK","JNU","Juneau, AK",
"PEC","Pelican, AK","JNU","Juneau, AK",
"PEC","Pelican, AK","ELV","Elfin Cove, AK",
"PEC","Pelican, AK","SIT","Sitka, AK",
"PEC","Pelican, AK","JNU","Juneau, AK",
"PEC","Pelican, AK","JNU","Juneau, AK",
"PEC","Pelican, AK","ELV","Elfin Cove, AK",
"PGA","Page, AZ","PHX","Phoenix, AZ",
"PGA","Page, AZ","PHX","Phoenix, AZ",
"PGD","Punta Gorda, FL","CVG","Cincinnati, OH",
"PGD","Punta Gorda, FL","DAY","Dayton, OH",
"PGD","Punta Gorda, FL","TOL","Toledo, OH",
"PGD","Punta Gorda, FL","IND","Indianapolis, IN",
"PGD","Punta Gorda, FL","RDU","Raleigh/Durham, NC",
"PGD","Punta Gorda, FL","PIT","Pittsburgh, PA",
"PGD","Punta Gorda, FL","SWF","Newburgh/Poughkeepsie, NY",
"PGD","Punta Gorda, FL","RIC","Richmond, VA",
"PGD","Punta Gorda, FL","SPI","Springfield, IL",
"PGD","Punta Gorda, FL","STC","St. Cloud, MN",
"PGD","Punta Gorda, FL","CLE","Cleveland, OH",
"PGD","Punta Gorda, FL","PIA","Peoria, IL",
"PGD","Punta Gorda, FL","CVG","Cincinnati, OH",
"PGD","Punta Gorda, FL","TYS","Knoxville, TN",
"PGD","Punta Gorda, FL","PSM","Portsmouth, NH",
"PGD","Punta Gorda, FL","DAY","Dayton, OH",
"PGD","Punta Gorda, FL","OMA","Omaha, NE",
"PGD","Punta Gorda, FL","TOL","Toledo, OH",
"PGD","Punta Gorda, FL","MDT","Harrisburg, PA",
"PGD","Punta Gorda, FL","AVL","Asheville, NC",
"PGD","Punta Gorda, FL","ABE","Allentown/Bethlehem/Easton, PA",
"PGD","Punta Gorda, FL","SYR","Syracuse, NY",
"PGD","Punta Gorda, FL","FNT","Flint, MI",
"PGD","Punta Gorda, FL","CID","Cedar Rapids/Iowa City, IA",
"PGD","Punta Gorda, FL","ATW","Appleton, WI",
"PGD","Punta Gorda, FL","SBN","South Bend, IN",
"PGD","Punta Gorda, FL","MEM","Memphis, TN",
"PGD","Punta Gorda, FL","IND","Indianapolis, IN",
"PGD","Punta Gorda, FL","RFD","Rockford, IL",
"PGD","Punta Gorda, FL","HOU","Houston, TX",
"PGD","Punta Gorda, FL","PVD","Providence, RI",
"PGD","Punta Gorda, FL","PIT","Pittsburgh, PA",
"PGD","Punta Gorda, FL","PBG","Plattsburgh, NY",
"PGD","Punta Gorda, FL","LEX","Lexington, KY",
"PGD","Punta Gorda, FL","BNA","Nashville, TN",
"PGD","Punta Gorda, FL","MDW","Chicago, IL",
"PGD","Punta Gorda, FL","LCK","Columbus, OH",
"PGD","Punta Gorda, FL","SWF","Newburgh/Poughkeepsie, NY",
"PGD","Punta Gorda, FL","ELM","Elmira/Corning, NY",
"PGD","Punta Gorda, FL","MCI","Kansas City, MO",
"PGD","Punta Gorda, FL","CHS","Charleston, SC",
"PGD","Punta Gorda, FL","RIC","Richmond, VA",
"PGD","Punta Gorda, FL","ROC","Rochester, NY",
"PGD","Punta Gorda, FL","SDF","Louisville, KY",
"PGD","Punta Gorda, FL","FSD","Sioux Falls, SD",
"PGD","Punta Gorda, FL","TVC","Traverse City, MI",
"PGD","Punta Gorda, FL","DSM","Des Moines, IA",
"PGD","Punta Gorda, FL","GRR","Grand Rapids, MI",
"PGD","Punta Gorda, FL","IAG","Niagara Falls, NY",
"PGD","Punta Gorda, FL","BLV","Belleville, IL",
"PGD","Punta Gorda, FL","USA","Concord, NC",
"PGD","Punta Gorda, FL","SPI","Springfield, IL",
"PGD","Punta Gorda, FL","STC","St. Cloud, MN",
"PGD","Punta Gorda, FL","ALB","Albany, NY",
"PGD","Punta Gorda, FL","FWA","Fort Wayne, IN",
"PGD","Punta Gorda, FL","MLI","Moline, IL",
"PGM","Port Graham, AK","HOM","Homer, AK",
"PGM","Port Graham, AK","KEB","Nanwalek, AK",
"PGM","Port Graham, AK","SOV","Seldovia, AK",
"PGM","Port Graham, AK","HOM","Homer, AK",
"PGV","Greenville, NC","MYR","Myrtle Beach, SC",
"PGV","Greenville, NC","GPT","Gulfport/Biloxi, MS",
"PGV","Greenville, NC","CLT","Charlotte, NC",
"PGV","Greenville, NC","SFB","Sanford, FL",
"PHF","Newport News/Williamsburg, VA","CLT","Charlotte, NC",
"PHF","Newport News/Williamsburg, VA","WRI","Fort Dix, NJ",
"PHF","Newport News/Williamsburg, VA","CLT","Charlotte, NC",
"PHF","Newport News/Williamsburg, VA","CLT","Charlotte, NC",
"PHL","Philadelphia, PA","DAY","Dayton, OH",
"PHL","Philadelphia, PA","BWI","Baltimore, MD",
"PHL","Philadelphia, PA","AZA","Phoenix, AZ",
"PHL","Philadelphia, PA","IND","Indianapolis, IN",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","PVD","Providence, RI",
"PHL","Philadelphia, PA","IAD","Washington, DC",
"PHL","Philadelphia, PA","PIE","St. Petersburg, FL",
"PHL","Philadelphia, PA","FRG","East Farmingdale, NY",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","EVV","Evansville, IN",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","CLE","Cleveland, OH",
"PHL","Philadelphia, PA","DTW","Detroit, MI",
"PHL","Philadelphia, PA","BUF","Buffalo, NY",
"PHL","Philadelphia, PA","TYS","Knoxville, TN",
"PHL","Philadelphia, PA","CMH","Columbus, OH",
"PHL","Philadelphia, PA","CAE","Columbia, SC",
"PHL","Philadelphia, PA","GSO","Greensboro/High Point, NC",
"PHL","Philadelphia, PA","DAY","Dayton, OH",
"PHL","Philadelphia, PA","MDT","Harrisburg, PA",
"PHL","Philadelphia, PA","SYR","Syracuse, NY",
"PHL","Philadelphia, PA","MKE","Milwaukee, WI",
"PHL","Philadelphia, PA","SCE","State College, PA",
"PHL","Philadelphia, PA","MYR","Myrtle Beach, SC",
"PHL","Philadelphia, PA","ORF","Norfolk, VA",
"PHL","Philadelphia, PA","IND","Indianapolis, IN",
"PHL","Philadelphia, PA","ISP","Islip, NY",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","ROA","Roanoke, VA",
"PHL","Philadelphia, PA","PVD","Providence, RI",
"PHL","Philadelphia, PA","LEX","Lexington, KY",
"PHL","Philadelphia, PA","BDL","Hartford, CT",
"PHL","Philadelphia, PA","SBY","Salisbury, MD",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","IPT","Williamsport, PA",
"PHL","Philadelphia, PA","ART","Watertown, NY",
"PHL","Philadelphia, PA","SWF","Newburgh/Poughkeepsie, NY",
"PHL","Philadelphia, PA","DCA","Washington, DC",
"PHL","Philadelphia, PA","BGR","Bangor, ME",
"PHL","Philadelphia, PA","BTV","Burlington, VT",
"PHL","Philadelphia, PA","MHT","Manchester, NH",
"PHL","Philadelphia, PA","RIC","Richmond, VA",
"PHL","Philadelphia, PA","ROC","Rochester, NY",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","GRR","Grand Rapids, MI",
"PHL","Philadelphia, PA","PWM","Portland, ME",
"PHL","Philadelphia, PA","ALB","Albany, NY",
"PHL","Philadelphia, PA","ILM","Wilmington, NC",
"PHL","Philadelphia, PA","FWA","Fort Wayne, IN",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","PBI","West Palm Beach/Palm Beach, FL",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","DTW","Detroit, MI",
"PHL","Philadelphia, PA","BUF","Buffalo, NY",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","STL","St. Louis, MO",
"PHL","Philadelphia, PA","IAH","Houston, TX",
"PHL","Philadelphia, PA","CMH","Columbus, OH",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","EYW","Key West, FL",
"PHL","Philadelphia, PA","JAX","Jacksonville, FL",
"PHL","Philadelphia, PA","SYR","Syracuse, NY",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","MKE","Milwaukee, WI",
"PHL","Philadelphia, PA","IND","Indianapolis, IN",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","MSY","New Orleans, LA",
"PHL","Philadelphia, PA","PIT","Pittsburgh, PA",
"PHL","Philadelphia, PA","HHH","Hilton Head, SC",
"PHL","Philadelphia, PA","BDL","Hartford, CT",
"PHL","Philadelphia, PA","BNA","Nashville, TN",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","AUS","Austin, TX",
"PHL","Philadelphia, PA","SRQ","Sarasota/Bradenton, FL",
"PHL","Philadelphia, PA","MCI","Kansas City, MO",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","PNS","Pensacola, FL",
"PHL","Philadelphia, PA","CHS","Charleston, SC",
"PHL","Philadelphia, PA","PBI","West Palm Beach/Palm Beach, FL",
"PHL","Philadelphia, PA","ROC","Rochester, NY",
"PHL","Philadelphia, PA","PWM","Portland, ME",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","IAD","Washington, DC",
"PHL","Philadelphia, PA","HVN","New Haven, CT",
"PHL","Philadelphia, PA","SEA","Seattle, WA",
"PHL","Philadelphia, PA","SEA","Seattle, WA",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","SBN","South Bend, IN",
"PHL","Philadelphia, PA","BGR","Bangor, ME",
"PHL","Philadelphia, PA","SAT","San Antonio, TX",
"PHL","Philadelphia, PA","STL","St. Louis, MO",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","BNA","Nashville, TN",
"PHL","Philadelphia, PA","MDW","Chicago, IL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","DTW","Detroit, MI",
"PHL","Philadelphia, PA","STL","St. Louis, MO",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","BNA","Nashville, TN",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","MDW","Chicago, IL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","ALB","Albany, NY",
"PHL","Philadelphia, PA","ONT","Ontario, CA",
"PHL","Philadelphia, PA","SMF","Sacramento, CA",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","LGA","New York, NY",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","SLC","Salt Lake City, UT",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","RIC","Richmond, VA",
"PHL","Philadelphia, PA","LGA","New York, NY",
"PHL","Philadelphia, PA","SLC","Salt Lake City, UT",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","HSV","Huntsville, AL",
"PHL","Philadelphia, PA","CLE","Cleveland, OH",
"PHL","Philadelphia, PA","DTW","Detroit, MI",
"PHL","Philadelphia, PA","BUF","Buffalo, NY",
"PHL","Philadelphia, PA","EWR","Newark, NJ",
"PHL","Philadelphia, PA","SLC","Salt Lake City, UT",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","MKE","Milwaukee, WI",
"PHL","Philadelphia, PA","IAD","Washington, DC",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","HPN","White Plains, NY",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","MDW","Chicago, IL",
"PHL","Philadelphia, PA","JFK","New York, NY",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","SBN","South Bend, IN",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","EWR","Newark, NJ",
"PHL","Philadelphia, PA","ONT","Ontario, CA",
"PHL","Philadelphia, PA","OAK","Oakland, CA",
"PHL","Philadelphia, PA","BWI","Baltimore, MD",
"PHL","Philadelphia, PA","RFD","Rockford, IL",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","SBD","San Bernardino, CA",
"PHL","Philadelphia, PA","MHR","Sacramento, CA",
"PHL","Philadelphia, PA","LGB","Long Beach, CA",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","CLE","Cleveland, OH",
"PHL","Philadelphia, PA","DTW","Detroit, MI",
"PHL","Philadelphia, PA","ALB","Albany, NY",
"PHL","Philadelphia, PA","BUF","Buffalo, NY",
"PHL","Philadelphia, PA","EWR","Newark, NJ",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","MDT","Harrisburg, PA",
"PHL","Philadelphia, PA","JAX","Jacksonville, FL",
"PHL","Philadelphia, PA","MSP","Minneapolis, MN",
"PHL","Philadelphia, PA","CLT","Charlotte, NC",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","PIT","Pittsburgh, PA",
"PHL","Philadelphia, PA","BDL","Hartford, CT",
"PHL","Philadelphia, PA","ABY","Albany, GA",
"PHL","Philadelphia, PA","LCK","Columbus, OH",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","PBI","West Palm Beach/Palm Beach, FL",
"PHL","Philadelphia, PA","RIC","Richmond, VA",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","EWR","Newark, NJ",
"PHL","Philadelphia, PA","MDT","Harrisburg, PA",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","PIT","Pittsburgh, PA",
"PHL","Philadelphia, PA","CAE","Columbia, SC",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","MHT","Manchester, NH",
"PHL","Philadelphia, PA","IAH","Houston, TX",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","LAS","Las Vegas, NV",
"PHL","Philadelphia, PA","JAX","Jacksonville, FL",
"PHL","Philadelphia, PA","CLT","Charlotte, NC",
"PHL","Philadelphia, PA","MYR","Myrtle Beach, SC",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","BNA","Nashville, TN",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","SRQ","Sarasota/Bradenton, FL",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","MSY","New Orleans, LA",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","PBI","West Palm Beach/Palm Beach, FL",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","LAS","Las Vegas, NV",
"PHL","Philadelphia, PA","JAX","Jacksonville, FL",
"PHL","Philadelphia, PA","CLT","Charlotte, NC",
"PHL","Philadelphia, PA","MYR","Myrtle Beach, SC",
"PHL","Philadelphia, PA","RDU","Raleigh/Durham, NC",
"PHL","Philadelphia, PA","MSY","New Orleans, LA",
"PHL","Philadelphia, PA","BNA","Nashville, TN",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","SRQ","Sarasota/Bradenton, FL",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","CHS","Charleston, SC",
"PHL","Philadelphia, PA","PBI","West Palm Beach/Palm Beach, FL",
"PHL","Philadelphia, PA","SAV","Savannah, GA",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","LAS","Las Vegas, NV",
"PHL","Philadelphia, PA","MYR","Myrtle Beach, SC",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","LAX","Los Angeles, CA",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","MYR","Myrtle Beach, SC",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","LAS","Las Vegas, NV",
"PHL","Philadelphia, PA","MYR","Myrtle Beach, SC",
"PHL","Philadelphia, PA","ATL","Atlanta, GA",
"PHL","Philadelphia, PA","LAX","Los Angeles, CA",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","CVG","Cincinnati, OH",
"PHL","Philadelphia, PA","ORF","Norfolk, VA",
"PHL","Philadelphia, PA","IND","Indianapolis, IN",
"PHL","Philadelphia, PA","SDF","Louisville, KY",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","IAD","Washington, DC",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","DEN","Denver, CO",
"PHL","Philadelphia, PA","DFW","Dallas/Fort Worth, TX",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","SJU","San Juan, PR",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","PSP","Palm Springs, CA",
"PHL","Philadelphia, PA","STT","Charlotte Amalie, VI",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","EYW","Key West, FL",
"PHL","Philadelphia, PA","EGE","Eagle, CO",
"PHL","Philadelphia, PA","CLT","Charlotte, NC",
"PHL","Philadelphia, PA","DFW","Dallas/Fort Worth, TX",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","RSW","Fort Myers, FL",
"PHL","Philadelphia, PA","PBI","West Palm Beach/Palm Beach, FL",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","PSP","Palm Springs, CA",
"PHL","Philadelphia, PA","SLC","Salt Lake City, UT",
"PHL","Philadelphia, PA","CLT","Charlotte, NC",
"PHL","Philadelphia, PA","FLL","Fort Lauderdale, FL",
"PHL","Philadelphia, PA","BOS","Boston, MA",
"PHL","Philadelphia, PA","MCO","Orlando, FL",
"PHL","Philadelphia, PA","CVG","Cincinnati, OH",
"PHL","Philadelphia, PA","MIA","Miami, FL",
"PHL","Philadelphia, PA","ORD","Chicago, IL",
"PHL","Philadelphia, PA","TPA","Tampa, FL",
"PHL","Philadelphia, PA","SLC","Salt Lake City, UT",
"PHL","Philadelphia, PA","LAS","Las Vegas, NV",
"PHL","Philadelphia, PA","SAN","San Diego, CA",
